trip_id,avg_speed_mps,max_speed_mps,std_speed_mps,idle_ratio,stops_per_km,accel_noise,cluster
31941,14.643296089385476,23.29,6.705945729739257,0.0111731843575419,0.3588327508783507,0.6741369847125311,0
31942,14.802222222222225,21.16,6.696026092549129,0.037037037037037035,1.173151924459471,1.022837341132545,2
31943,15.374448979591836,20.91,4.894938931728985,0.012244897959183673,0.26155428351854315,0.5502510604335049,3
31952,15.18,20.63,4.867703854624533,0.006802721088435374,0.22192160306545186,0.6299840184331891,3
31956,21.061861575178998,25.14,4.325351461976401,0.00477326968973747,0.1125038534902006,0.4693791073444612,3
31957,13.564020100502512,22.72,6.486607224584215,0.007537688442211055,0.18314354490209708,0.4864133888850613,3
31959,17.798101265822783,24.22,6.161713706761393,0.016877637130801686,0.4750815371859743,0.6179147546933934,0
31960,22.832181069958846,30.73,6.619783960778348,0.00823045267489712,0.1800480050219556,0.4856638976572206,1
31963,22.904999999999998,28.6,7.430618200533874,0.013157894736842105,0.28771931117081656,0.6738905525537452,1
31966,16.588258064516133,21.91,4.948906708640006,0.0064516129032258064,0.1959405865144672,0.4799494309931825,3
31974,16.968333333333337,26.55,7.964766562108954,0.008333333333333333,0.2452342445106258,0.6107208170006911,1
31979,20.403560606060605,28.18,6.929219109943027,0.015151515151515152,0.37010817267858426,0.7221881508241738,1
31980,18.38960451977401,26.28,6.330344584259201,0.011299435028248588,0.30636011285968606,0.5393377673339105,3
31982,16.848370786516856,28.74,7.617971591302251,0.011235955056179775,0.32716037866275804,0.8740702889679395,0
31989,18.841260162601625,27.16,5.071541718635482,0.008130081300813009,0.21700700482679053,0.6227765347577716,3
31990,18.205232558139535,24.03,5.153691209749726,0.011627906976744186,0.31954695979067627,0.8527924546806415,3
31991,14.9771921182266,20.05,4.474016334912181,0.009852216748768473,0.32038110845257894,0.7668496696495241,3
3206,18.71191780821918,24.54,7.3901499896792915,0.0273972602739726,0.7195173916197363,1.0032170475248336,0
3210,16.632796907940968,28.95,7.5053173124699954,0.0014054813773717498,0.04213686094095862,0.41198022701859094,1
323,15.302999999999997,23.25,7.220223183405193,0.02727272727272727,0.5951238654688304,0.8109061643244854,0
326,14.730642201834863,21.03,5.617508226086154,0.01834862385321101,0.6067206033337531,0.8752079118066112,0
